solID,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,spend_share_refresh,effect_share_refresh,mape,nrmse,decomp.rssd,rsq_train,lambda,iterPar,iterNG,df.int,trial,iterations,robynPareto,total_spend,mean_spend,spend_share,effect_share,roi_mean,roi_total,cpa_total,mean_response,next_unit_response
2_260_1,spend_online,14138395.1928187,1006321169.28621,0.044567935909619,4814933.82433594,0.0367802662368935,1006321169.28621,0.044567935909619,4814933.82433594,0.0367802662368935,TRUE,0.091899313403979,0.077332399903613,0,0.111056559820896,0.0924829693615367,0.573282967403102,63284843.0659943,1,260,1,2,1555,3,45115575.59,215863.998038278,0.091899313403979,0.077332399903613,7.56716898395969,22.3054046440951,0.0448321837669387,1633479.35070879,5.28563312371261
2_260_1,spend_radio,4514105.64047218,416752352.564793,0.0184571215494405,1994030.39504686,0.0152319785670982,416752352.564793,0.0184571215494405,1994030.39504686,0.0152319785670982,TRUE,0.05219691445492,0.0320260177098052,0,0.111056559820896,0.0924829693615367,0.573282967403102,63284843.0659943,1,260,1,2,1555,3,25624716.36,123195.751730769,0.05219691445492,0.0320260177098052,14.5583690346352,16.263686462315,0.0614866747657198,1793529.21719584,5.14460265892558
2_260_1,spend_social_media,18168795.6646741,503819435.303485,0.0223131471223576,2481869.13942603,0.0189584760753818,503819435.303485,0.0223131471223576,2481869.13942603,0.0189584760753818,TRUE,0.0434287286647672,0.0387168304108491,0,0.111056559820896,0.0924829693615367,0.573282967403102,63284843.0659943,1,260,1,2,1555,3,21320203.8,105545.563366337,0.0434287286647672,0.0387168304108491,0.384891317143551,23.6310797040076,0.0423171523487525,40623.5709027274,1.07173276196409
2_260_1,spend_tv,96196720.4403241,906426077.035318,0.0401437836558398,4336966.87576707,0.0331291772993995,906426077.035318,0.0401437836558398,4336966.87576707,0.0331291772993995,TRUE,0.0715898069009083,0.0696557977828072,0,0.111056559820896,0.0924829693615367,0.573282967403102,63284843.0659943,1,260,1,2,1555,3,35145152.07,170607.534320388,0.0715898069009083,0.0696557977828072,1.8232711888196,25.7909277282384,0.0387733241137,311063.801921915,4.85445416119183
2_260_1,spend_video,20826970.2230298,562990624.041088,0.0249337197862756,2693735.04325879,0.0205768751300279,562990624.041088,0.0249337197862756,2693735.04325879,0.0205768751300279,TRUE,0.00787422947790609,0.0432639374079862,0,0.111056559820896,0.0924829693615367,0.573282967403102,63284843.0659943,1,260,1,2,1555,3,3865647.98,18765.2814563107,0.00787422947790609,0.0432639374079862,3.4393564551647,145.639392659103,0.00686627417034547,64540.4919097445,8.21776153156679
2_260_1,store_count,15212.5843934938,2095181437.53703,0.0927913621189219,10024791.5671628,0.0765772731799622,2095181437.53703,0.0927913621189219,10024791.5671628,0.0765772731799622,TRUE,,,0,0.111056559820896,0.0924829693615367,0.573282967403102,63284843.0659943,1,260,1,2,1555,3,,,,,,,,,
2_260_1,trend,0.0153663502143998,347254256.27642,0.0153791909684732,1661503.61854747,0.0126918764978387,347254256.27642,0.0153791909684732,1661503.61854747,0.0126918764978387,TRUE,,,0,0.111056559820896,0.0924829693615367,0.573282967403102,63284843.0659943,1,260,1,2,1555,3,,,,,,,,,
2_260_4,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,,,,,,,,,
2_260_4,CPI,-229874.177914653,-4509671622.32965,-0.199708078929484,0,0,-4509671622.32965,-0.199708078929484,0,0,FALSE,,,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,,,,,,,,,
2_260_4,gas_dpg,0,0,0,0,0,0,0,0,0,TRUE,,,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,,,,,,,,,
2_260_4,holiday,0,0,0,0,0,0,0,0,0,TRUE,,,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,,,,,,,,,
2_260_4,markdown_1,6969977.97982864,507084359.949897,0.0224559240365413,2587165.10178519,0.0195481837186097,507084359.949897,0.0224559240365413,2587165.10178519,0.0195481837186097,TRUE,,,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,,,,,,,,,
2_260_4,markdown_2,163891341.990102,11558721723.7291,0.511870997191133,55304888.6302829,0.417874422755638,11558721723.7291,0.511870997191133,55304888.6302829,0.417874422755638,TRUE,,,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,,,,,,,,,
2_260_4,season,0.334220422382958,-1839637.61785304,-8.14672387161642e-05,-8802.09386532553,-6.65071385931662e-05,-1839637.61785304,-8.14672387161642e-05,-8802.09386532553,-6.65071385931662e-05,FALSE,,,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,,,,,,,,,
2_260_4,spend_SEM,45805731.2624199,3478848364.29959,0.154058694713196,16645207.484687,0.125768383981571,3478848364.29959,0.154058694713196,16645207.484687,0.125768383981571,TRUE,0.26656260471682,0.279981220901008,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,130861971.62,626133.835502392,0.26656260471682,0.279981220901008,11.8344622493269,26.5841047726344,0.0376164632419519,7409957.23927931,6.07333830744028
2_260_4,spend_audio,-3025758.27366505,-307707710.288697,-0.0136266497518949,0,0,-307707710.288697,-0.0136266497518949,0,0,FALSE,0.00163663842554352,-0.0247646265043888,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,803465.03,3844.33028708134,0.00163663842554352,-0.0247646265043888,-46.6115365346813,-382.975859308646,-0.00261113063837814,-179190.141627674,-127.387433592696
2_260_4,spend_direct_mail,35401190.8731894,3846839978.91884,0.170354980689736,18405932.9134873,0.139072128739284,3846839978.91884,0.170354980689736,18405932.9134873,0.139072128739284,TRUE,0.322602630494664,0.309597556755064,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,158373363.44,761410.401153846,0.322602630494664,0.309597556755064,13.5177996982598,24.2896904843233,0.0411697300402163,10292593.2909693,6.61125530861318
2_260_4,spend_insert,94810836.1734486,956768032.74227,0.0423698933762705,4577837.47723574,0.0345893688722039,956768032.74227,0.0423698933762705,4577837.47723574,0.0345893688722039,TRUE,0.0338346599549506,0.0770016551095549,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,16610245.52,79474.8589473684,0.0338346599549506,0.0770016551095549,12.5503674134937,57.6010770936678,0.0173607864723407,997438.67992506,32.6165657789679
2_260_4,spend_newspaper,16116533.9393818,716618621.076889,0.0317350219984375,3428797.23003296,0.025907414312405,716618621.076889,0.0317350219984375,3428797.23003296,0.025907414312405,TRUE,0.108374473505541,0.0576741885356362,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,53203626.56,262086.830344828,0.108374473505541,0.0576741885356362,13.7746123535193,13.4693566474971,0.0742425957059963,3610144.49096257,5.76225891243666
2_260_4,spend_online,22199811.702534,1132589845.84559,0.0501560559773125,5419090.17151002,0.0409457325268086,1132589845.84559,0.0501560559773125,5419090.17151002,0.0409457325268086,TRUE,0.091899313403979,0.0911519717484949,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,45115575.59,215863.998038278,0.091899313403979,0.0911519717484949,3.63476047076679,25.1041869916126,0.039833992645693,784613.927131212,5.61101895768661
2_260_4,spend_radio,4062187.6333898,374447972.980564,0.0165822018997376,1791617.09560079,0.0135371569885662,374447972.980564,0.0165822018997376,1791617.09560079,0.0135371569885662,TRUE,0.05219691445492,0.030135950079018,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,25624716.36,123195.751730769,0.05219691445492,0.030135950079018,13.1247910844255,14.6127655705518,0.0684333157315023,1616918.5039551,4.32455243961886
2_260_4,spend_social_media,18229087.547944,613373701.891736,0.027162883227268,3021545.32951594,0.0228302875509291,613373701.891736,0.027162883227268,3021545.32951594,0.0228302875509291,TRUE,0.0434287286647672,0.0493649334321575,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,21320203.8,105545.563366337,0.0434287286647672,0.0493649334321575,2.40068212247722,28.7695984356274,0.0347589140751312,253381.347080351,4.74742570068338
2_260_4,spend_tv,106083189.296599,770436584.593521,0.034118317946769,3686299.44781589,0.0278530576954642,770436584.593521,0.034118317946769,3686299.44781589,0.0278530576954642,TRUE,0.0715898069009083,0.0620055124549029,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,35145152.07,170607.534320388,0.0715898069009083,0.0620055124549029,1.0272293920271,21.9215607051297,0.0456171900099246,175253.073755175,3.06758627487579
2_260_4,spend_video,32103706.6067185,843076393.954136,0.037335127948939,4033858.34427816,0.0304791541731856,843076393.954136,0.037335127948939,4033858.34427816,0.0304791541731856,TRUE,0.00787422947790609,0.0678516374885521,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,3865647.98,18765.2814563107,0.00787422947790609,0.0678516374885521,19.4994410425179,218.094456172943,0.00458516927732921,365912.499403585,35.1903209085576
2_260_4,store_count,20417.4114480676,2812025909.73581,0.124528865816435,13454669.4245733,0.101661215823928,2812025909.73581,0.124528865816435,13454669.4245733,0.101661215823928,TRUE,,,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,,,,,,,,,
2_260_4,trend,-0.00930574742144383,-210294595.323064,-0.00931276890168044,0,0,-210294595.323064,-0.00931276890168044,0,0,FALSE,,,0,0.110534426756285,0.0984467253257676,0.577285960424639,63284843.0659943,4,260,1,2,1558,1,,,,,,,,,
2_264_2,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,,,,,,,,,
2_264_2,CPI,-270308.248975537,-5302907228.40209,-0.234842902338949,0,0,-5302907228.40209,-0.234842902338949,0,0,FALSE,,,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,,,,,,,,,
2_264_2,gas_dpg,0,0,0,0,0,0,0,0,0,TRUE,,,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,,,,,,,,,
2_264_2,holiday,0,0,0,0,0,0,0,0,0,TRUE,,,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,,,,,,,,,
2_264_2,markdown_1,6200844.52356944,451127863.744031,0.019978508445365,2301672.77420424,0.0172174585327357,451127863.744031,0.019978508445365,2301672.77420424,0.0172174585327357,TRUE,,,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,,,,,,,,,
2_264_2,markdown_2,169090010.187929,11925366833.2451,0.528123091344332,57059171.4509335,0.426826058586174,11925366833.2451,0.528123091344332,57059171.4509335,0.426826058586174,TRUE,,,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,,,,,,,,,
2_264_2,season,0.32696909760427,-1799724.40804066,-7.97020361078186e-05,-8611.12156957256,-6.44147292378343e-05,-1799724.40804066,-7.97020361078186e-05,-8611.12156957256,-6.44147292378343e-05,FALSE,,,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,,,,,,,,,
2_264_2,spend_SEM,44390464.0018341,2952498546.5113,0.130753433531813,14126787.3038818,0.105674176334407,2952498546.5113,0.130753433531813,14126787.3038818,0.105674176334407,TRUE,0.26656260471682,0.240213425899205,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,130861971.62,626133.835502392,0.26656260471682,0.240213425899205,7.45576072475862,22.5619292599751,0.0443224508186897,4668304.05918121,5.84751539677382
2_264_2,spend_audio,36817.7530433345,2322223.26549062,0.000102841258211334,11111.1161028259,8.31157160552314e-05,2322223.26549062,0.000102841258211334,11111.1161028259,8.31157160552314e-05,TRUE,0.00163663842554352,0.000188934625205989,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,803465.03,3844.33028708134,0.00163663842554352,0.000188934625205989,0.529119870384825,2.89026053254691,0.345989570400007,2034.11154321693,1.17303145876758
2_264_2,spend_direct_mail,37261164.9331381,4140906999.10506,0.183382921122406,19812952.148828,0.148209026868062,4140906999.10506,0.183382921122406,19812952.148828,0.148209026868062,TRUE,0.322602630494664,0.336901590607173,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,158373363.44,761410.401153846,0.322602630494664,0.336901590607173,14.1489826914379,26.146486436615,0.0382460565944196,10773182.5870066,7.24072228744626
2_264_2,spend_insert,103746486.458502,812280809.159774,0.0359724156054662,3886511.04861136,0.0290727003275346,812280809.159774,0.0359724156054662,3886511.04861136,0.0290727003275346,TRUE,0.0338346599549506,0.0660866560598325,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,16610245.52,79474.8589473684,0.0338346599549506,0.0660866560598325,9.56835600676553,48.9023963060465,0.0204488956684594,760443.743995896,25.4858010339085
2_264_2,spend_newspaper,14999873.6629786,689280044.100759,0.0305252419303057,3297990.64163043,0.0246703257517801,689280044.100759,0.0305252419303057,3297990.64163043,0.0246703257517801,TRUE,0.108374473505541,0.056079391128928,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,53203626.56,262086.830344828,0.108374473505541,0.056079391128928,13.1614540349435,12.9555086498367,0.0771872434366063,3449443.77074749,5.70706601208076
2_264_2,spend_online,21351548.5535711,1007727623.58475,0.044627912519806,4821663.27074045,0.0360680233755164,1007727623.58475,0.044627912519806,4821663.27074045,0.0360680233755164,TRUE,0.091899313403979,0.0819880860299119,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,45115575.59,215863.998038278,0.091899313403979,0.0819880860299119,2.87631670379826,22.3365791172156,0.0447696128736771,620893.223306172,4.22194622131065
2_264_2,spend_radio,6405256.75164916,471088578.567469,0.0208624824618798,2254012.33764339,0.0168609388748002,471088578.567469,0.0208624824618798,2254012.33764339,0.0168609388748002,TRUE,0.05219691445492,0.0383274706412274,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,25624716.36,123195.751730769,0.05219691445492,0.0383274706412274,16.5890868592821,18.3841480213547,0.0543946882302307,2043705.02615629,7.22387517197058
2_264_2,spend_social_media,15758532.1364522,884881585.830568,0.039187591050006,4359022.59029836,0.0326072809014598,884881585.830568,0.039187591050006,4359022.59029836,0.0326072809014598,TRUE,0.0434287286647672,0.0719934096152716,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,21320203.8,105545.563366337,0.0434287286647672,0.0719934096152716,19.6015800980122,41.5043680694351,0.0240938495516193,2068859.81431507,15.4586646864191
2_264_2,spend_tv,102462535.4317,784738906.771107,0.0347527034712904,3754731.61134501,0.0280869359643161,784738906.771107,0.0347527034712904,3754731.61134501,0.0280869359643161,TRUE,0.0715898069009083,0.0638458641934383,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,35145152.07,170607.534320388,0.0715898069009083,0.0638458641934383,1.07093371640994,22.3285107774783,0.0447857902376837,182709.36077727,3.09319529301138
2_264_2,spend_video,28980108.5886572,545421755.583279,0.0241543784499844,2609673.47169033,0.0195214303642024,545421755.583279,0.0241543784499844,2609673.47169033,0.0195214303642024,TRUE,0.00787422947790609,0.0443751711998064,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,3865647.98,18765.2814563107,0.00787422947790609,0.0443751711998064,2.76326123416563,141.094522420347,0.0070874473568918,51853.3747964304,7.30133897094493
2_264_2,store_count,22541.6163451706,3104585974.14136,0.137488730110756,14854478.345174,0.111117604465681,3104585974.14136,0.137488730110756,14854478.345174,0.111117604465681,TRUE,,,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,,,,,,,,,
2_264_2,trend,0.00500642910911697,113137068.505564,0.00501035307343536,541325.686629492,0.00404933866651406,113137068.505564,0.00501035307343536,541325.686629492,0.00404933866651406,TRUE,,,0,0.111551816881896,0.0847031552971273,0.569468589441508,69455037.1393505,2,264,1,2,1580,3,,,,,,,,,
2_265_3,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,,,,,,,,,
2_265_3,CPI,-228402.279335598,-4480795916.00576,-0.198444455633781,0,0,-4480795916.00576,-0.198444455633781,0,0,FALSE,,,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,,,,,,,,,
2_265_3,gas_dpg,0,0,0,0,0,0,0,0,0,TRUE,,,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,,,,,,,,,
2_265_3,holiday,0,0,0,0,0,0,0,0,0,TRUE,,,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,,,,,,,,,
2_265_3,markdown_1,8074194.53281881,587419039.003341,0.0260154788589097,2997035.91328235,0.0231020643471135,587419039.003341,0.0260154788589097,2997035.91328235,0.0231020643471135,TRUE,,,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,,,,,,,,,
2_265_3,markdown_2,154941114.720826,10927491390.7934,0.483954217317234,52284647.8028392,0.403025967274608,10927491390.7934,0.483954217317234,52284647.8028392,0.403025967274608,TRUE,,,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,,,,,,,,,
2_265_3,season,0.332297813476423,-1829055.06983378,-8.10047688984961e-05,-8751.45966427644,-6.74589127875545e-05,-1829055.06983378,-8.10047688984961e-05,-8751.45966427644,-6.74589127875545e-05,FALSE,,,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,,,,,,,,,
2_265_3,spend_SEM,44422197.3278847,3092519230.91368,0.13696077813397,14796742.7316444,0.114057793301434,3092519230.91368,0.13696077813397,14796742.7316444,0.114057793301434,TRUE,0.26656260471682,0.259174851647378,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,130861971.62,626133.835502392,0.26656260471682,0.259174851647378,8.52904395249675,23.6319168405456,0.0423156533068146,5340323.00314527,5.93085471633822
2_265_3,spend_audio,90208.1576672399,4450261.35178983,0.0001970921478993,21293.1165157408,0.000164133818255946,4450261.35178983,0.0001970921478993,21293.1165157408,0.000164133818255946,TRUE,0.00163663842554352,0.000372963186166322,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,803465.03,3844.33028708134,0.00163663842554352,0.000372963186166322,0.933292404249799,5.5388363968869,0.180543335882253,3587.88425636047,2.13613053371682
2_265_3,spend_direct_mail,40717049.8466277,4258831935.87267,0.18861416609739,20377186.2960415,0.157073549548727,4258831935.87267,0.18861416609739,20377186.2960415,0.157073549548727,TRUE,0.322602630494664,0.356920055383069,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,158373363.44,761410.401153846,0.322602630494664,0.356920055383069,16.3275120238405,26.8910872596713,0.0371870423216285,12431937.4799166,6.71704959124327
2_265_3,spend_insert,98578929.2963624,872190183.841799,0.0386273576137118,4173158.77436268,0.0321679770698715,872190183.841799,0.0386273576137118,4173158.77436268,0.0321679770698715,TRUE,0.0338346599549506,0.0730956688145515,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,16610245.52,79474.8589473684,0.0338346599549506,0.0730956688145515,9.26734658415032,52.5091686809575,0.0190442931229008,736521.062591723,25.2095411752816
2_265_3,spend_newspaper,14273334.0212533,582876744.850548,0.0258143107835552,2788883.94665334,0.0214975656803708,582876744.850548,0.0258143107835552,2788883.94665334,0.0214975656803708,TRUE,0.108374473505541,0.0488491687829262,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,53203626.56,262086.830344828,0.108374473505541,0.0488491687829262,11.458684592198,10.9555829656314,0.0912776620958547,3003170.32469027,5.37938171345741
2_265_3,spend_online,15285154.2316788,864790191.571391,0.0382996284635066,4137752.11278178,0.0318950517537172,864790191.571391,0.0382996284635066,4137752.11278178,0.0318950517537172,TRUE,0.091899313403979,0.0724754974410955,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,45115575.59,215863.998038278,0.091899313403979,0.0724754974410955,3.39316010650295,19.1683289033128,0.0521693886328908,732461.106573714,4.15766322100535
2_265_3,spend_radio,5215633.7553519,469274232.589439,0.0207831089330631,2245331.2564088,0.0173076962262128,469274232.589439,0.0207831089330631,2245331.2564088,0.0173076962262128,TRUE,0.05219691445492,0.039328479641296,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,25624716.36,123195.751730769,0.05219691445492,0.039328479641296,16.7512814014045,18.3133434921439,0.0546049933715808,2063686.70469969,5.1088646533899
2_265_3,spend_social_media,23734787.5791701,482510638.156093,0.0213693198086443,2376899.69535021,0.0183218657691947,482510638.156093,0.0213693198086443,2376899.69535021,0.0183218657691947,TRUE,0.0434287286647672,0.0404377834783714,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,21320203.8,105545.563366337,0.0434287286647672,0.0404377834783714,0.318442848092883,22.6316147201226,0.0441859766687732,33610.2298019441,0.918807841801026
2_265_3,spend_tv,82128305.4481174,922317661.991254,0.0408473917996316,4413003.16742227,0.0340167705985712,922317661.991254,0.0408473917996316,4413003.16742227,0.0340167705985712,TRUE,0.0715898069009083,0.0772967038745675,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,35145152.07,170607.534320388,0.0715898069009083,0.0772967038745675,1.97365610982463,26.2430977721831,0.0381052575683336,336720.60249355,5.28727056435309
2_265_3,spend_video,21582960.0442814,382412165.057407,0.0169361817286693,1829723.27778663,0.0141040635227303,382412165.057407,0.0169361817286693,1829723.27778663,0.0141040635227303,TRUE,0.00787422947790609,0.0320488277505792,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,3865647.98,18765.2814563107,0.00787422947790609,0.0320488277505792,1.13785923281997,98.9257601923201,0.0101085905031805,21352.2487615285,3.25642030658491
2_265_3,store_count,15120.3406278837,2082476993.60852,0.0922282605843158,9964004.75410777,0.0768055791270916,2082476993.60852,0.0922282605843158,9964004.75410777,0.0768055791270916,TRUE,,,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,,,,,,,,,
2_265_3,trend,0.0678218226503067,1532661709.19842,0.0678781681321793,7333309.61338957,0.0565273808748889,1532661709.19842,0.0678781681321793,7333309.61338957,0.0565273808748889,TRUE,,,0,0.111350774719235,0.0865295152501412,0.571019025324317,63284843.0659943,3,265,1,2,1587,3,,,,,,,,,
2_272_1,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.110685768189351,0.0989806284846776,0.576127625479762,57662792.0283476,1,272,1,2,1627,2,,,,,,,,,
2_272_1,CPI,-250217.724502226,-4908771319.28467,-0.217391991819466,0,0,-4908771319.28467,-0.217391991819466,0,0,FALSE,,,0,0.110685768189351,0.0989806284846776,0.576127625479762,57662792.0283476,1,272,1,2,1627,2,,,,,,,,,
2_272_1,gas_dpg,0,0,0,0,0,0,0,0,0,TRUE,,,0,0.110685768189351,0.0989806284846776,0.576127625479762,57662792.0283476,1,272,1,2,1627,2,,,,,,,,,
2_272_1,holiday,0,0,0,0,0,0,0,0,0,TRUE,,,0,0.110685768189351,0.0989806284846776,0.576127625479762,57662792.0283476,1,272,1,2,1627,2,,,,,,,,,
2_272_1,markdown_1,5945687.62374109,432564523.427791,0.019156741518794,2206961.85422343,0.0166880054800576,432564523.427791,0.019156741518794,2206961.85422343,0.0166880054800576,TRUE,,,0,0.110685768189351,0.0989806284846776,0.576127625479762,57662792.0283476,1,272,1,2,1627,2,,,,,,,,,
2_272_1,markdown_2,170268252.516405,12008464421.1506,0.531812103153247,57456767.5653139,0.434460999025171,12008464421.1506,0.531812103153247,57456767.5653139,0.434460999025171,TRUE,,,0,0.110685768189351,0.0989806284846776,0.576127625479762,57662792.0283476,1,272,1,2,1627,2,,,,,,,,,
2_272_1,season,0.349761031115164,-1925177.23935271,-8.52592405403346e-05,-9211.37435096992,-6.96520718532935e-05,-1925177.23935271,-8.52592405403346e-05,-9211.37435096992,-6.96520718532935e-05,FALSE,,,0,0.110685768189351,0.0989806284846776,0.576127625479762,57662792.0283476,1,272,1,2,1627,2,,,,,,,,,
2_272_1,spend_SEM,46698268.0817486,3024897126.55711,0.133961916051746,14473191.9930962,0.109439457158041,3024897126.55711,0.133961916051746,14473191.9930962,0.109439457158041,TRUE,0.26656260471682,0.275030417904977,0,0.110685768189351,0.0989806284846776,0.576127625479762,57662792.0283476,1,272,1,2,1627,2,130861971.62,626133.835502392,0.26656260471682,0.275030417904977,8.11164795329662,23.1151731027015,0.043261627138026,5078977.24524274,6.12452402152121
2_272_1,spend_audio,-1777899.49095004,-100058691.75876,-0.00443124294970349,0,0,-100058691.75876,-0.00443124294970349,0,0,FALSE,0.00163663842554352,-0.00909756023364635,0,0.110685768189351,0.0989806284846776,0.576127625479762,57662792.0283476,1,272,1,2,1627,2,803465.03,3844.33028708134,0.00163663842554352,-0.00909756023364635,-23.8196292406203,-124.533972261071,-0.00802993738851933,-91570.5221167647,-51.1249207084184
2_272_1,spend_direct_mail,35700660.8292444,3696641423.12902,0.163711077527537,17687279.5365025,0.13374287247766,3696641423.12902,0.163711077527537,17687279.5365025,0.13374287247766,TRUE,0.322602630494664,0.336106913032511,0,0.110685768189351,0.0989806284846776,0.576127625479762,57662792.0283476,1,272,1,2,1627,2,158373363.44,761410.401153846,0.322602630494664,0.336106913032511,12.9247523589022,23.3413077984512,0.0428425008844772,9841040.87840587,6.47373726591468
2_272_1,spend_insert,95538959.4320114,809744411.471925,0.035860694871444,3874375.17450682,0.0292961992162386,809744411.471925,0.035860694871444,3874375.17450682,0.0292961992162386,TRUE,0.0338346599549506,0.0736237744841331,0,0.110685768189351,0.0989806284846776,0.576127625479762,57662792.0283476,1,272,1,2,1627,2,16610245.52,79474.8589473684,0.0338346599549506,0.0736237744841331,7.63129618380309,48.7496955115402,0.0205129486349977,606496.187793341,22.4717678589514
2_272_1,spend_newspaper,12624612.4509862,594548263.243837,0.02633042420852,2844728.53226716,0.0215104965429749,594548263.243837,0.02633042420852,2844728.53226716,0.0215104965429749,TRUE,0.108374473505541,0.0540576589759087,0,0.110685768189351,0.0989806284846776,0.576127625479762,57662792.0283476,1,272,1,2,1627,2,53203626.56,262086.830344828,0.108374473505541,0.0540576589759087,11.5007207617694,11.1749574547017,0.0894857993020158,3014187.45113308,4.89135889522731
